skin_id,name,champion,rarity_type,skin_lore,cost,has_chroma,release_date
25080,Spirit Blossom Morgana,Morgana,1,"Twins, born of branch and bloom, guarded mortals from afar. But one sister yearned to feel as mortals do, and from this hunger made masked, demonic children—becoming the Grovemother. She traded places with a queen of nearby lands… but her children followed, bringing ruin and death. Now imprisoned in her grove, she still longs for the fullness of emotion.",,False,2025-06-25
950000,default,Naafiri,7,"Across the sands of Shurima, a chorus of howls rings out. It is the call of the dune hounds, voracious predators who form packs and compete for the right to hunt in these barren lands. Among them, one pack stands above all, for they are driven not only by canine instincts, but by the ancient power of the Darkin.",975 RP,False,2023-07-20
950001,Soul Fighter Naafiri,Naafiri,5,Failed experiment! DEMA DOG! The Four-legged Fighter! This... creature... has almost as many titles as it does separate entities it can summon! Does it want revenge on its former masters? To take over the world? I don't know! I'm no dog mind reader! It's.... Naafiri!,1350 RP,True,2023-07-20
950011,PROJECT: Naafiri,Naafiri,5,"PROJECT's experiments permanently altered the canine Naafiri, allowing her to assimilate her targets' consciousness into her own. Sensing potential in this ability, Mordekaiser infected her programming with a new mission: erase all of humanity's free will. Now she'll prove to any survivors that resistance is futile.",1350 RP,True,2024-03-06
950020,Glizzy Naafiri,Naafiri,5,No lore,1350 RP,True,2025-04-02
267000,default,Nami,7,"A headstrong young vastaya of the seas, Nami was the first of the Marai tribe to leave the waves and venture onto dry land, when their ancient accord with the Targonians was broken. With no other option, she took it upon herself to complete the sacred ritual that would ensure the safety of her people. Amidst the chaos of this new age, Nami faces an uncertain future with grit and determination, using her Tidecaller staff to summon the strength of the oceans themselves.",880 RP,False,2012-12-07
267001,Koi Nami,Nami,7,No lore,975 RP,True,2012-12-07
267002,River Spirit Nami,Nami,7,"Once upon a time, a young farmer was enchanted by music coming from the deep jungle, and followed it to the grove of a river spirit. Overcome by her beauty, he went to embrace her—and was dragged screaming into the emerald waters below, never to be seen again.",975 RP,False,2014-06-01
267003,Urf the Nami-tee,Nami,7,"Nami doesn't quite understand the concept of Urf, but was told to don her apparel in honor of the great manatee known as Urf. She's happy to lounge around with her fellow manatee and manatee aficionados, but is quite perplexed as to why she's being shot out of a cannon.",750 RP,False,2015-03-31
267007,Deep Sea Nami,Nami,5,"“I saw her! Where light ceases and one is alone with the cold darkness and the sea, she appeared before me—a wordless, ancient thing, pulsing with an unearthly luster as vicious shapes twisted in the gloom beyond.”",1350 RP,False,2016-06-29
267008,SKT T1 Nami,Nami,5,"Honoring Wolf's winning performance as Nami during the 2016 World Championship. This is Wolf's second World Champion skin, following his win with SKT at the 2015 World Championship.",1350 RP,False,2017-06-27
267009,Program Nami,Nami,5,"An aquatic search and rescue med-bot whose manufacturer was acquired in an aggressive corporate takeover, Nami has been irreversibly changed by the directives of Program. For now, she continues in her primary function… though her behavior has become increasingly erratic.",1350 RP,True,2018-11-15
267015,Splendid Staff Nami,Nami,5,"When the demigoddess Irelia was bested by a heavenly empress, the seal over Talon's draconic power began to weaken… allowing some of his magic to leak into the world. Once a mere fish who dreamed of being a dragon, Nami has received some of this power, and has found her true form beginning to awaken.",1350 RP,True,2019-09-26
267024,Cosmic Destiny Nami,Nami,5,"The bringer of life, Nami is charged with scattering the seeds of 'Élan vital' on the newborn, cold lifeless rocks and planets that appear with the birth of new stars and constellations.",1350 RP,True,2020-11-24
267032,Bewitching Nami,Nami,5,"Bobbing for apples is certainly a lot more challenging when Nami brings the tides with her to the party. The apples don't bite back, but the pumpkin-fish do!",1350 RP,True,2021-10-07
267041,Space Groove Nami,Nami,5,"Fashioning herself as the Siren of the Cosmic Hot Tub, Nami's songs have crowds from across the galaxy flocking to catch one of her sets. So when the organizers of The Jam asked her to perform her songs at the most stellar of interstellar discos, her enthusiastic “Yes!” was a no-brainer.",1350 RP,True,2022-11-17
267042,Prestige Space Groove Nami,Nami,3,"Nami has been serving up splashy looks at the Gala for a long time and has never been one to swim with the current trends. This season, she's showcasing her musical side, hoping to push the show to a new, groovier beat. With a stage as nice as the Gala's, why not dance on it?",,False,2022-11-17
267051,Coven Nami,Nami,4,"They called to Nami from the deep, their voice carrying a promise of power greater than any she had ever known. All Nami needed to do was feed it. She has now forsaken her oaths, her coven, spending endless nights lurking just below the murky waterways of the Elderwood in search of her next sacrifice to the Leviathan.",1820 RP,True,2023-10-11
267058,Mythmaker Nami,Nami,5,"Nami's ambition to control the waves led to a destructive battle between her and god-emperor Jarvan IV, causing a great calamity to befall the world. But when the world faces an even greater threat—human nature at its most devious—Nami must swallow her pride and work with her former enemies to stop their story from being rewritten.",1350 RP,True,2025-01-23
75000,default,Nasus,7,"Nasus is an imposing, jackal-headed Ascended being from ancient Shurima, a heroic figure regarded as a demigod by the people of the desert. Fiercely intelligent, he was a guardian of knowledge and peerless strategist whose wisdom guided the ancient empire of Shurima to greatness for many centuries. After the fall of the empire, he went into self-imposed exile, becoming little more than a legend. Now that the ancient city of Shurima has risen once more, he has returned, determined to ensure it never falls again.",585 RP,False,2009-09-30
75001,Galactic Nasus,Nasus,7,No lore,520 RP,False,2010-07-13
75002,Pharaoh Nasus,Nasus,7,"Immortal beast of the northern lands, Nasus wanders the expanse of the Great Desert in search of his once-green kingdom. He conjures vast sandstorms to cover his tracks, hiding his existence from the world.",520 RP,False,2010-11-02
75003,Dreadknight Nasus,Nasus,7,"Dreadknight Nasus serves as keeper of the forgotten texts deep within the catacombs of his Master's labyrinthine library. It is said that within lies the secret of the Dreadknights' undoing, but no living soul has yet verified whether this is truth or fable.",975 RP,True,2011-04-26
75004,Riot K-9 Nasus,Nasus,7,A Riot Games skin obtained by either meeting a Rioter or attending an official Riot event in 2011 or 2012.,975 RP,False,2011-08-16
75005,Infernal Nasus,Nasus,4,"The greater Infernals are somehow even more cruel and hateful than their lesser counterparts, and Nasus is no exception. A three-headed monstrosity raised from some far-flung, hellish abyss, he withers life with his merest touch… then burns it away.",1820 RP,False,2013-11-20
75006,Archduke Nasus,Nasus,7,"In primary school, Nasus was told an old dog couldn't learn new tricks. Now, in his older years as an accomplished statesman, painter, and composer, he wonders if there is truth in those words. After all, he simply cannot seem to get his chamber orchestra to listen to his directions.",750 RP,False,2015-03-31
75010,Worldbreaker Nasus,Nasus,7,"The last of four titans prophesied to shatter the world, Nasus is the true end of all things. A monstrous abomination of smoke and flame, he will emerge from the bottom of the earth in a column of hungry fire, devouring all of existence.",750 RP,False,2016-11-10
75011,Lunar Guardian Nasus,Nasus,5,"A gift to the young Lunar Empress, Nasus was raised alongside her to guard the immortal realm from an ancient darkness. Stoic but powerful, he stands watch in the north, annihilating all who would threaten the land.",1350 RP,True,2018-02-08
75016,Battlecast Nasus,Nasus,5,"The latest monstrosity constructed by Viktor, Battlecast Nasus units specialize in the targeted retrieval of high-priority targets. As they hunt for their quarry, their machinery is programmed to learn and adapt, increasing their destructive capacity and empowering them to obliterate all that would stand in their way.",1350 RP,True,2020-11-12
75025,Space Groove Nasus,Nasus,5,"A storied disc jockey, music librarian, and leader of the Dog Planet, Nasus was once under Lissandra's thrall—seizing all his people's grooviest records and hiding them away, never to be heard again. Yet now, with his heart opened to the power of disco, he leads his people in rebellion against the deadly shock troopers Blitz & Crank.",1350 RP,True,2021-04-01
